mean,cc_or,cc_ci_l,cc_ci_r,n
1.9166666666666667,6.097999581794104,1.1167763194523106,33.29726665210597,6.0
2.481250000000001,1.2559269567076259,0.8763693957202185,1.799871753039228,144.0
2.760739436619721,1.407769366004293,1.178179862724217,1.6820985068253735,568.0
3.149658246656775,1.190575495591836,1.1014253967704657,1.2869414622724038,3365.0
3.4946249713278594,0.9916712658535392,0.9478491205728751,1.0375194513291224,13079.0
3.7578091589450926,0.8544306715145217,0.8216423972897018,0.8885273871369476,22448.0
4.09264669118965,0.7691235362473618,0.7404677522274912,0.7988882868026734,28001.0
4.3823261255447905,0.8935714039816616,0.8599872122520735,0.9284671244387245,24788.0
4.726787713965569,1.1263607917106473,1.0766436847723488,1.1783737285110203,12502.0
5.119228728109066,1.3642509529874491,1.2845648526857034,1.4488802638776084,5653.0
5.418420190101611,1.7011753833515881,1.5753120592528684,1.8370948587126126,3051.0
5.8150147928994285,2.181579904853356,1.954359612781046,2.435217577223429,1352.0
6.126183844011143,2.239014411099618,1.9283142811868146,2.599776178614576,718.0
6.538403041825096,2.166414683476893,1.6938598511596172,2.770803368160131,263.0
6.894690265486724,1.7379396692289772,1.1838369575569259,2.5513938170277863,113.0
7.289830508474576,0.6983350767085084,0.36257842686528285,1.3450107431313734,59.0
7.654054054054055,0.9797946092395966,0.4622367718904103,2.076852242561471,37.0
7.9944444444444445,1.9402791157531831,0.7520115447932852,5.006150601135784,18.0
8.37142857142857,4.065240119885683,0.9097179441896154,18.166264981229784,7.0
8.8,3.048432055749129,0.19065393854562698,48.74243915131546,2.0
